Vehicle_ID,Region_Code,Odometer_Reading,Purchase_Date,Vehicle_Age_Years,Daily_Commute,Service_Type
VH-2113,West,134574,2014-10-31,10,31.503070085522307,Major_Service
VH-2114,South,110653,2016-02-11,9,40.98411936798716,Oil_Change
VH-2115,West,180826,2010-01-17,15,,Major_Service
VH-2116,Central,110127,2016-04-27,9,26.50481904004414,Major_Service
VH-2117,West,49721,2020-11-30,4,54.966744005417,Tire_Rotation
VH-2118,South,76887,2018-06-23,7,20.32268849093392,Tire_Rotation
VH-2119,South,172469,2010-08-16,14,42.25198448213504,Major_Service
VH-2120,South,23081,2022-05-28,3,37.46084815398005,Oil_Change
VH-2121,South,139017,2012-12-18,12,34.81450904331323,Major_Service
VH-2122,Central,125642,2014-04-11,11,15.193406940298521,Major_Service
VH-2123,East,63296,2019-08-28,5,21.08891592241741,Tire_Rotation
VH-2124,South,174518,2010-02-09,15,,Major_Service
VH-2125,Central,81546,2018-06-28,7,31.478526998571333,Tire_Rotation
VH-2126,South,177897,2011-02-12,14,29.164490771072565,Major_Service
VH-2127,West,150608,2012-01-16,13,12.718323714348276,Major_Service
VH-2128,West,37646,2021-10-31,3,41.83527053932694,Oil_Change
VH-2129,West,121067,2015-02-03,10,19.16915082947913,Major_Service
VH-2130,Central,82661,2018-01-30,7,20.085353357953643,Tire_Rotation
VH-2131,South,84011,2018-01-06,7,33.54665834944889,Tire_Rotation
VH-2132,Central,171504,2011-03-17,14,25.619273946404753,Major_Service
VH-2133,South,162338,2011-05-28,14,30.280280172412233,Major_Service
VH-2134,East,100888,2016-07-02,9,18.50961550864739,Major_Service
VH-2135,Central,31730,2022-02-19,3,7.653703101278225,Oil_Change
VH-2136,West,122985,2014-03-24,11,22.662369859205718,Major_Service
VH-2137,Central,102345,2016-07-14,8,7.158255956855399,Major_Service
VH-2138,Central,149082,2012-03-17,13,19.561190292419493,Major_Service
VH-2139,North,45696,2022-04-19,3,35.133985801192836,Oil_Change
VH-2140,South,151281,2012-08-06,12,39.99633371986955,Major_Service
VH-2141,East,137073,2013-04-12,12,40.0019307891523,Major_Service
VH-2142,West,115018,2015-07-21,9,31.70595013171802,Major_Service
VH-2143,South,44728,2021-08-01,3,42.49403192641009,Oil_Change
VH-2144,East,118287,2014-05-16,11,29.397978375598022,Major_Service
VH-2145,East,106078,2017-05-15,8,43.462010892895506,Oil_Change
VH-2146,Central,153067,2012-05-19,13,24.38798898091473,Major_Service
VH-2147,North,127887,2014-01-31,11,49.56755699399663,Major_Service
VH-2148,Central,165221,2011-06-11,14,20.90842155260483,Major_Service
VH-2149,West,41801,2021-11-05,3,25.365053103874402,Oil_Change
VH-2150,North,102898,2016-02-13,9,25.562684420644278,Major_Service
VH-2151,Central,128373,2013-12-22,11,13.865164746333079,Major_Service
VH-2152,North,156442,2012-04-09,13,30.37916307787913,Major_Service
VH-2153,West,157561,2011-01-04,14,-2.043041698883073,Major_Service
VH-2154,East,98422,2017-01-18,8,,Major_Service
VH-2155,West,170737,2011-11-13,13,28.463661046254185,Major_Service
VH-2156,Central,94148,2017-04-05,8,,Major_Service
VH-2157,Central,162046,2010-10-04,14,31.726956927581924,Major_Service
VH-2158,South,125845,2014-04-01,11,32.00708949925226,Major_Service
VH-2159,South,42544,2021-08-16,3,,Major_Service
VH-2160,West,120062,2015-06-15,10,,Major_Service
VH-2161,West,99659,2017-06-06,8,38.545527265727834,Major_Service
VH-2162,East,74257,2018-07-11,6,24.73290509945867,Tire_Rotation
VH-2163,North,155407,2012-01-13,13,18.20874976115988,Major_Service
VH-2164,South,161126,2011-11-25,13,31.52981150032264,Major_Service
VH-2165,East,58500,2020-12-27,4,25.03683443410527,Tire_Rotation
VH-2166,West,127310,2014-03-16,11,47.172194776856074,Major_Service
VH-2167,South,64914,2019-12-15,5,17.92938680097257,Tire_Rotation
VH-2168,North,45225,2020-11-21,4,,Tire_Rotation
VH-2169,North,158314,2011-08-20,13,28.521155093135572,Major_Service
VH-2170,East,14440,2023-08-21,1,54.37375030588982,Oil_Change
VH-2171,East,23041,2022-07-21,2,17.554917795537044,Oil_Change
VH-2172,Central,112264,2015-08-09,9,34.66482170969659,Major_Service
VH-2173,South,32284,2022-02-24,3,13.713203337908983,Oil_Change
VH-2174,South,17451,2023-06-12,2,20.604495108871355,Oil_Change
VH-2175,North,113487,2016-01-23,9,40.82236481018267,Major_Service
VH-2176,North,57333,2019-12-03,5,26.641371032838705,Tire_Rotation
VH-2177,Central,132491,2014-05-15,11,41.747358760569,Major_Service
VH-2178,West,84415,2017-08-12,7,44.872486748511236,Major_Service
VH-2179,Central,156238,2012-05-29,13,51.01895455103984,Major_Service
VH-2180,North,83640,2018-06-12,7,13.452423506113604,Tire_Rotation
VH-2181,North,160609,2011-09-06,13,33.30870805091407,Major_Service
VH-2182,East,98430,2016-12-25,8,37.78165047299195,Major_Service
VH-2183,West,113744,2015-06-05,10,32.69199414200988,Major_Service
VH-2184,Central,100980,2016-06-30,9,10.189691321999142,Major_Service
VH-2185,East,88351,2017-07-10,7,19.082125903771864,Major_Service
VH-2186,West,127669,2014-08-08,10,51.706941671972125,Major_Service
VH-2187,West,41088,2021-08-15,3,29.816995489739046,Oil_Change
VH-2188,North,137330,2013-07-14,11,27.980297292915346,Major_Service
VH-2189,Central,41480,2021-07-04,3,29.844779404739963,Oil_Change
VH-2190,South,75859,2019-02-01,6,29.448164797251273,Tire_Rotation
VH-2191,Central,156828,2011-10-28,13,20.414723526133077,Major_Service
VH-2192,Central,43467,2021-03-19,4,32.76166193530594,Tire_Rotation
VH-2193,Central,115315,2015-11-16,9,,Major_Service
VH-2194,Central,27146,2022-12-01,2,32.23431307539092,Oil_Change
VH-2195,Central,166098,2010-07-24,14,27.286824368103883,Oil_Change
VH-2196,South,150679,2012-09-28,12,35.97777029620309,Major_Service
VH-2197,East,167856,2011-02-20,14,27.235498357823506,Major_Service
VH-2198,Central,31919,2022-09-23,2,25.6063527125964,Oil_Change
VH-2199,South,171829,2011-06-12,14,30.683298563732198,Major_Service
VH-2200,North,144251,2013-06-01,12,23.77420332218926,Major_Service
VH-2201,East,82932,2018-01-18,7,35.715684307592106,Tire_Rotation
VH-2202,Central,76159,2018-08-22,6,24.126506957841197,Tire_Rotation
VH-2203,East,165659,2012-02-07,13,34.74882721440183,Major_Service
VH-2204,South,67408,2019-09-07,5,18.846943476823977,Tire_Rotation
VH-2205,East,116237,2015-03-25,10,,Major_Service
VH-2206,North,156578,2011-10-25,13,,Major_Service
VH-2207,South,103612,2016-10-19,8,27.33285234745833,Major_Service
VH-2208,North,92054,2018-01-15,7,34.132155925175894,Major_Service
VH-2209,East,173468,2010-06-21,15,25.90840211640431,Major_Service
VH-2210,West,14024,2022-12-10,2,37.96391376025636,Oil_Change
VH-2211,West,56683,2019-06-09,6,34.8856895265877,Tire_Rotation
VH-2212,East,161646,2011-07-19,13,29.93303166109545,Major_Service
VH-2213,South,182362,2010-02-17,15,,Major_Service
VH-2214,North,120680,2014-09-18,10,42.000299355122635,Major_Service
VH-2215,South,29676,2022-05-18,3,32.11195113858633,Oil_Change
VH-2216,Central,73587,2019-01-16,6,38.78005947687413,Tire_Rotation
VH-2217,Central,55541,2020-09-06,4,38.98149087174151,Tire_Rotation
VH-2218,North,64927,2019-10-17,5,17.296741565108253,Tire_Rotation
VH-2219,West,179281,2010-01-06,15,39.010208274453475,Major_Service
VH-2220,South,151185,2011-07-21,13,24.955110975908234,Major_Service
VH-2221,East,28371,2022-02-28,3,43.948370101612774,Tire_Rotation
VH-2222,Central,65344,2019-11-07,5,26.10761722915034,Tire_Rotation
VH-2223,East,153460,2012-11-24,12,29.736270463580478,Major_Service
VH-2224,North,27312,2023-05-08,2,27.947972479898066,Oil_Change
VH-2225,Central,118221,2015-02-05,10,24.788259332410796,Major_Service
VH-2226,West,65645,2020-02-27,5,37.12677839927761,Tire_Rotation
VH-2227,North,139073,2013-06-11,12,32.85077375166968,Major_Service
VH-2228,East,26692,2023-01-23,2,33.89527323273861,Oil_Change
VH-2229,West,183836,2011-01-10,14,38.441258249956945,Major_Service
VH-2230,Central,173097,2010-12-22,14,27.636480879403702,Major_Service
VH-2231,West,25834,2022-10-03,2,28.903453006887815,Oil_Change
VH-2232,East,140702,2012-09-06,12,33.315611612471955,Major_Service
VH-2233,East,112659,2015-07-05,10,21.490207481964433,Major_Service
VH-2234,South,145308,2012-12-17,12,36.0686748405749,Major_Service
VH-2235,Central,87010,2017-12-30,7,39.13393943616318,Tire_Rotation
VH-2236,South,167415,2010-04-13,15,26.473868975890408,Major_Service
VH-2237,East,124057,2014-07-25,10,27.324928068631646,Major_Service
VH-2238,North,54102,2020-11-07,4,10.095814717666357,Tire_Rotation
VH-2239,East,117160,2015-03-17,10,26.19484679849002,Major_Service
VH-2240,West,58699,2021-01-21,4,20.291523620004064,Tire_Rotation
VH-2241,East,82727,2018-01-09,7,42.62842662944492,Tire_Rotation
VH-2242,Central,113566,2014-11-28,10,49.074899124884574,Major_Service
VH-2243,West,171869,2011-01-02,14,29.418953787960298,Major_Service
VH-2244,East,165004,2011-11-01,13,31.40464234948093,Major_Service
VH-2245,Central,34759,2021-06-22,4,24.117995781870672,Oil_Change
VH-2246,North,73247,2018-06-29,7,35.38736049381697,Tire_Rotation
VH-2247,West,161493,2011-11-17,13,26.865610753263102,Major_Service
VH-2248,South,143369,2013-01-14,12,38.723037260513806,Major_Service
VH-2249,West,125592,2014-03-22,11,44.46809410589121,Major_Service
VH-2250,South,55507,2020-07-06,4,29.15984664911567,Tire_Rotation
VH-2251,North,155549,2011-07-14,13,33.08864673013273,Major_Service
VH-2252,Central,120403,2015-03-11,10,24.309056470682126,Major_Service
VH-2253,North,146373,2013-04-03,12,30.916387024876073,Major_Service
VH-2254,West,65734,2019-10-13,5,39.52001193952655,Tire_Rotation
VH-2255,Central,20279,2022-03-11,3,20.07525001322817,Oil_Change
VH-2256,East,99386,2016-12-02,8,16.561835650146854,Major_Service
VH-2257,Central,51153,2020-09-27,4,52.57133714176354,Tire_Rotation
VH-2258,Central,165143,2011-04-06,14,33.76537351595498,Major_Service
VH-2259,East,71823,2019-01-24,6,30.777872724067958,Tire_Rotation
VH-2260,North,44036,2020-10-09,4,27.93920850706862,Tire_Rotation
VH-2261,Central,84736,2018-07-23,6,32.38091448171356,Tire_Rotation
VH-2262,North,157461,2012-04-18,13,35.99671780431552,Major_Service
VH-2263,West,137535,2014-03-22,11,30.221468497927933,Major_Service
VH-2264,East,22433,2023-03-16,2,18.955577727849175,Oil_Change
VH-2265,East,150899,2012-04-04,13,,Major_Service
VH-2266,West,120010,2015-03-04,10,30.080799880165763,Oil_Change
VH-2267,South,71750,2018-06-30,7,,Tire_Rotation
VH-2268,Central,178649,2010-02-05,15,21.064385745337947,Major_Service
VH-2269,West,31076,2022-02-15,3,,Oil_Change
VH-2270,Central,157315,2012-02-23,13,18.63846390199616,Major_Service
VH-2271,West,180050,2010-07-18,14,28.424166146482307,Oil_Change
VH-2272,North,43900,2021-09-19,3,21.491690688007225,Oil_Change
VH-2273,East,108957,2015-07-12,9,37.47075477300455,Major_Service
VH-2274,North,99330,2017-01-11,8,,Major_Service
VH-2275,South,83374,2017-10-09,7,,Major_Service
VH-2276,Central,103801,2016-01-07,9,15.854770741675763,Major_Service
VH-2277,North,36621,2022-05-27,3,37.85499009897219,Oil_Change
VH-2278,South,99198,2016-09-27,8,39.05420692136991,Major_Service
VH-2279,West,120952,2014-05-27,11,28.861724823632297,Major_Service
VH-2280,East,131915,2014-01-08,11,44.970183242484694,Major_Service
VH-2281,South,94927,2017-07-21,7,33.1903390582397,Major_Service
VH-2282,Central,16121,2023-06-27,2,34.437501507806175,Oil_Change
VH-2283,East,124607,2014-09-25,10,29.656071111232553,Major_Service
VH-2284,South,148671,2011-09-11,13,41.58964125351632,Major_Service
VH-2285,East,20767,2023-08-11,1,,Oil_Change
VH-2286,East,62363,2019-05-18,6,,Tire_Rotation
VH-2287,Central,28014,2022-09-09,2,33.387791152977655,Tire_Rotation
VH-2288,East,177745,2010-09-22,14,35.55390715944428,Major_Service
VH-2289,North,162738,2011-05-12,14,13.454983638136628,Major_Service
VH-2290,East,155536,2012-04-05,13,35.96382831933118,Major_Service
VH-2291,Central,54786,2020-03-19,5,19.650645092527704,Oil_Change
VH-2292,North,132055,2013-11-16,11,40.01222275271652,Major_Service
VH-2293,North,80364,2017-11-07,7,38.92682663939976,Tire_Rotation
VH-2294,East,52006,2020-12-01,4,49.4779615632889,Tire_Rotation
VH-2295,Central,42676,2022-02-07,3,21.003354414262592,Oil_Change
VH-2296,East,141089,2012-11-13,12,36.50796324562745,Major_Service
VH-2297,Central,108573,2016-03-18,9,28.553529003261062,Major_Service
VH-2298,East,143447,2012-03-03,13,21.315962051528643,Major_Service
VH-2299,Central,118664,2015-09-29,9,32.209531465189976,Major_Service
VH-2300,South,56616,2019-04-06,6,8.243235513652142,Tire_Rotation
VH-2301,South,58494,2020-01-22,5,,Tire_Rotation
VH-2302,Central,50745,2020-10-26,4,20.173672789489828,Tire_Rotation
VH-2303,Central,172646,2010-02-21,15,28.892285064896097,Major_Service
VH-2304,North,27896,2022-06-22,3,24.008050653905393,Oil_Change
VH-2305,Central,122342,2014-12-18,10,40.61892855093056,Major_Service
VH-2306,North,148006,2012-02-22,13,48.352932109574105,Major_Service
VH-2307,West,41292,2021-07-04,3,31.81294460281162,Oil_Change
VH-2308,North,158386,2011-09-12,13,17.108041525866184,Major_Service
VH-2309,West,83747,2017-12-21,7,47.53199741928531,Tire_Rotation
VH-2310,Central,156318,2011-12-26,13,24.413843526547733,Major_Service
VH-2311,East,41902,2021-07-12,3,37.12938766572076,Oil_Change
VH-2312,West,21330,2023-01-13,2,41.34993274898791,Oil_Change
VH-2313,North,36944,2022-02-10,3,32.50024862701282,Oil_Change
VH-2314,West,93962,2016-12-28,8,28.45734394505746,Major_Service
VH-2315,South,33296,2022-03-25,3,35.0866915408035,Oil_Change
VH-2316,North,91167,2017-08-30,7,36.44403448837723,Major_Service
VH-2317,North,73711,2018-12-01,6,38.99626115132587,Tire_Rotation
VH-2318,South,37061,2021-08-13,3,23.82132017525701,Oil_Change
VH-2319,South,124472,2014-11-19,10,25.99768299621698,Major_Service
VH-2320,East,154280,2012-05-10,13,37.224096378079196,Major_Service
VH-2321,Central,71816,2019-06-14,6,26.80296000528758,Tire_Rotation
VH-2322,East,95877,2017-02-23,8,35.90024802970554,Major_Service
VH-2323,North,183572,2010-01-21,15,20.063031644176736,Major_Service
VH-2324,South,66771,2020-02-18,5,10.303354376743187,Tire_Rotation
VH-2325,North,149911,2012-06-16,13,25.75569121158953,Major_Service
VH-2326,South,43362,2021-03-07,4,26.756377598533714,Tire_Rotation
VH-2327,West,66969,2019-06-10,6,37.63517487752064,Tire_Rotation
VH-2328,South,75917,2019-05-07,6,5.518087963456168,Tire_Rotation
VH-2329,South,149064,2012-12-01,12,24.102217421967122,Major_Service
VH-2330,North,125330,2014-06-22,11,45.106573818068505,Major_Service
VH-2331,West,27503,2022-08-13,2,34.24332009635435,Oil_Change
VH-2332,South,171057,2011-02-05,14,32.89449418716331,Major_Service
VH-2333,East,178211,2010-08-14,14,34.353213527505694,Tire_Rotation
VH-2334,Central,119171,2015-01-07,10,,Major_Service
VH-2335,East,32643,2022-06-11,3,28.173407108372984,Oil_Change
VH-2336,West,33383,2022-01-23,3,19.426440307073744,Oil_Change
VH-2337,South,81210,2018-09-02,6,44.07497254961898,Tire_Rotation
VH-2338,South,165133,2011-11-17,13,28.55832843074576,Major_Service
VH-2339,East,85303,2018-05-25,7,17.72124750815357,Tire_Rotation
VH-2340,South,13786,2023-08-25,1,25.631901181210935,Major_Service
VH-2341,South,150797,2011-11-28,13,44.79355382228825,Major_Service
VH-2342,North,20552,2023-04-30,2,45.05616559795316,Oil_Change
VH-2343,North,143469,2013-09-10,11,49.80936745553467,Major_Service
VH-2344,East,69584,2019-10-28,5,35.103362687037986,Tire_Rotation
VH-2345,East,24090,2022-04-08,3,26.599203168105188,Oil_Change
VH-2346,South,178572,2010-03-30,15,,Major_Service
VH-2347,North,47709,2020-10-26,4,,Tire_Rotation
VH-2348,East,68333,2019-10-10,5,17.42121146361551,Tire_Rotation
VH-2349,North,103429,2016-04-11,9,34.8788897952282,Major_Service
VH-2350,South,39506,2022-03-01,3,31.80093869426428,Oil_Change
VH-2351,West,112494,2016-03-29,9,,Major_Service
VH-2352,South,157531,2011-02-02,14,36.312493097214514,Major_Service
VH-2353,Central,182972,2010-01-02,15,12.055669770722997,Major_Service
VH-2354,East,44255,2021-01-08,4,23.556443641474637,Tire_Rotation
VH-2355,East,116635,2014-11-08,10,,Major_Service
VH-2356,West,30828,2021-07-31,3,38.038810592372215,Oil_Change
VH-2357,East,96563,2017-07-23,7,28.640875714885468,Tire_Rotation
VH-2358,West,37629,2022-03-05,3,18.923699372684048,Oil_Change
VH-2359,North,169484,2011-03-05,14,20.277331021963178,Major_Service
VH-2360,Central,31936,2022-12-28,2,39.052188712177674,Oil_Change
VH-2361,East,98013,2016-10-13,8,15.931775586095826,Major_Service
VH-2362,South,176183,2010-09-29,14,24.978214067823878,Major_Service
VH-2363,South,78375,2018-08-09,6,27.718017286771868,Tire_Rotation
VH-2364,South,101724,2016-09-09,8,25.5699964346325,Major_Service
VH-2365,North,163113,2010-07-29,14,29.84904558465093,Major_Service
VH-2366,Central,146764,2013-04-24,12,34.28001383297335,Major_Service
VH-2367,East,149238,2012-04-14,13,20.227493452966108,Major_Service
VH-2368,Central,91322,2017-03-22,8,36.68225278706742,Major_Service
VH-2369,East,152716,2011-08-26,13,46.31491514485053,Major_Service
VH-2370,South,167541,2010-10-13,14,26.793663320407035,Major_Service
VH-2371,North,187585,2010-02-03,15,26.218835301854774,Major_Service
VH-2372,North,91007,2017-04-14,8,,Major_Service
VH-2373,West,129199,2013-10-05,11,49.071814912973494,Major_Service
VH-2374,South,144062,2013-03-26,12,36.35761102751196,Major_Service
VH-2375,South,161285,2011-07-23,13,-0.6222799329398541,Major_Service
VH-2376,South,124310,2015-08-15,9,,Major_Service
VH-2377,Central,172423,2010-07-30,14,23.2318688086992,Tire_Rotation
VH-2378,North,128685,2014-07-29,10,21.820772220380487,Major_Service
VH-2379,West,58427,2019-11-21,5,29.025759398493115,Tire_Rotation
VH-2380,West,105739,2016-07-28,8,26.973169080714182,Major_Service
VH-2381,South,18860,2023-03-25,2,12.469294400415482,Oil_Change
VH-2382,North,32325,2021-08-04,3,15.592538031095785,Oil_Change
VH-2383,North,172287,2010-06-21,15,36.213755871014754,Major_Service
VH-2384,East,128100,2013-12-16,11,40.14823288970214,Major_Service
VH-2385,West,79778,2018-11-12,6,27.922779086006535,Tire_Rotation
VH-2386,West,115912,2015-10-25,9,24.426195375126955,Major_Service
VH-2387,West,103768,2015-05-30,10,44.0551763109729,Major_Service
VH-2388,West,118517,2014-10-16,10,45.202906576779114,Major_Service
VH-2389,East,96525,2016-08-03,8,7.5034494163964816,Major_Service
VH-2390,South,23071,2023-03-02,2,11.188659486532131,Oil_Change
VH-2391,South,127079,2014-09-24,10,16.927930513566224,Major_Service
VH-2392,East,176306,2010-03-18,15,44.36502226216862,Major_Service
VH-2393,Central,89284,2017-04-11,8,38.2859145035321,Major_Service
VH-2394,Central,146898,2013-03-05,12,22.825495392441624,Major_Service
VH-2395,North,100965,2016-08-20,8,41.165719917699874,Major_Service
VH-2396,Central,37837,2021-10-31,3,,Oil_Change
VH-2397,East,148949,2013-02-27,12,39.926306157231544,Major_Service
VH-2398,North,171896,2011-01-20,14,41.727342481584465,Major_Service
VH-2399,South,84779,2017-08-23,7,31.05796055526781,Major_Service
VH-2400,Central,173638,2010-02-27,15,26.8303474052721,Major_Service
VH-2401,North,99631,2016-07-12,8,37.45372484370378,Tire_Rotation
VH-2402,South,29015,2022-06-14,3,39.3464485325467,Oil_Change
VH-2403,West,35092,2020-12-12,4,46.747886420418894,Tire_Rotation
VH-2404,Central,75564,2018-06-17,7,9.553202709905122,Tire_Rotation
VH-2405,West,92857,2017-07-11,7,38.08741246733442,Major_Service
VH-2406,South,33678,2022-06-12,3,,Oil_Change
VH-2407,South,83415,2017-12-28,7,29.074539068931102,Tire_Rotation
VH-2408,East,103231,2016-06-14,9,19.28310073790029,Major_Service
VH-2409,West,153151,2011-11-03,13,42.36664041841923,Major_Service
VH-2410,North,155339,2012-03-21,13,23.987673665842344,Major_Service
VH-2411,Central,119134,2015-02-21,10,40.27117969966771,Major_Service
